,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
1144,-3.3914030065163976,b2916,argP,-6.389336440351301,-3.3914030065163976,-6.563177148364852,-11.781747274591266,-11.616772427043232,-8.34519338122847
1145,-3.815418412907005,b2923,argO,-3.815418412907005,-6.333068058800111,-7.891533793743395,-7.37387874601202,-8.923321025362174,-9.542599824876353
1146,-4.528281456631367,b2924,mscS,-4.528281456631367,-5.558564558733883,-6.908207220130084,-16.40821941583388,-6.576284169797295,-13.176150030052149
1147,-4.05620154654448,b2935,tktA,-4.05620154654448,-4.164014358430589,-13.408722119432293,-5.131107762486271,-7.401225123083221,-9.889745204128271
1148,-4.207740943033848,b2936,loiP,-4.207740943033848,-8.152461492230287,-9.862864686622972,-11.440298743414841,-6.947347851188126,-10.695731462545867
1149,-2.5140421210104593,b2938,speA,-5.680508902157565,-2.5140421210104593,-12.411430222640396,-16.444229853356912,-7.257502779491966,-9.098536810392112
1150,-3.7612362141125426,b2942,metK,-7.112344864738811,-7.8687398209946045,-3.7612362141125426,-7.807626287236991,-8.871594001519432,-7.815147711015867
1151,-5.209945400127681,b2943,galP,-5.209945400127681,-8.353132187692438,-6.086761659914231,-5.914511411774023,-6.046679460277912,-11.926871361455246
1152,-3.7248685699416675,b2954,rdgB,-6.630119573988776,-5.3214671471216315,-3.7248685699416675,-5.918792734785952,-8.123842686924634,-8.973577936665656
1153,-3.7248685699416675,b2955,yggW,-6.630119573988776,-5.3214671471216315,-3.7248685699416675,-5.918792734785952,-8.123842686924634,-8.973577936665656
1154,-4.003151844767114,b2965,speC,-4.003151844767114,-5.892766646820556,-6.003044698056788,-11.727458076701556,-6.330783711381808,-7.925481730123623
1155,-4.625343949616205,b2967,pheV,-7.332212037172803,-8.091883372308814,-4.625343949616205,-11.333635397137353,-9.224115510906449,-13.037503536760857
1156,-2.5140421210104593,b2970,yghF,-6.761738117182693,-2.5140421210104593,-8.484786587940233,-6.701462409365409,-7.684946794318906,-7.144798398250417
1157,-4.392812967228144,b2975,glcA,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1158,-4.392812967228144,b2976,glcB,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1159,-4.392812967228144,b2977,glcG,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1160,-4.392812967228144,b4467,glcF,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1161,-4.392812967228144,b4468,glcE,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1162,-4.392812967228144,b2979,glcD,-9.290783107022884,-4.392812967228144,-6.89289298515704,-17.2217302786437,-10.43708002642435,-9.227609666386115
1163,-4.87778082619327,b2980,glcC,-5.065323263067332,-4.87778082619327,-9.405096522875068,-11.232659378636596,-9.941011871678059,-11.517711514948779
1164,-4.263241975819718,b2987,pitB,-4.604369469341514,-4.263241975819718,-12.242198625147973,-6.407326179356977,-7.59397501611318,-6.4834415401803795
1165,-3.8498903180444985,b2988,gss,-3.8498903180444985,-4.686725589430561,-11.465549167145317,-11.308239021401777,-6.837648933931702,-7.786976834049169
1166,-2.5140421210104593,b2989,yghU,-4.72860434691352,-2.5140421210104593,-7.031742358992816,-16.97245229081583,-3.849454882941692,-11.21299024766206
1167,-4.060455087151848,b2990,hybG,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1168,-4.060455087151848,b2991,hybF,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1169,-4.060455087151848,b2992,hybE,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1170,-4.060455087151848,b2993,hybD,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1171,-4.060455087151848,b2994,hybC,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1172,-4.060455087151848,b2995,hybB,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1173,-4.060455087151848,b2996,hybA,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1174,-4.060455087151848,b2997,hybO,-4.060455087151848,-5.270173852734082,-5.1770885697335975,-10.65174131977518,-7.982781238234705,-8.847848794734434
1175,-3.2042682793473984,b3006,exbB,-3.2042682793473984,-5.270173852734082,-8.979296709154537,-11.968366173615337,-5.74337504686219,-9.810328909077962
1176,-1.6422031517071383,b3008,metC,-4.642583825218167,-1.6422031517071383,-9.291928725670738,-7.361589561578973,-8.743300965556498,-10.055318903621004
1177,-3.929720781493805,b3009,yghB,-3.929720781493805,-5.7221589764771394,-13.31147864841313,-6.287475072649122,-6.632854521285689,-9.830651404329675
1178,-5.165462898645051,b3011,yqhD,-6.503638808938102,-5.165462898645051,-9.28612695767798,-11.288022544675444,-7.293870423662841,-7.912061740402166
1179,-5.441467390637883,b3013,yqhG,-5.441467390637883,-6.630365589951335,-11.038504799760934,-11.952835231584459,-5.629552412421904,-10.422265004074202
1180,-5.680508902157565,b3027,ygiZ,-5.680508902157565,-7.305163631843084,-7.314298250376087,-12.883773567290161,-7.2688432880056855,-9.8309005178242
1181,-6.332780071502239,b3040,zupT,-8.177470852339148,-6.991378935488667,-8.500100822913275,-6.332780071502239,-7.452316784240933,-14.720833434213667
1182,-3.815418412907005,b3041,ribB,-3.815418412907005,-4.974407661882342,-7.455297026968477,-11.010625457409255,-5.7878268094330245,-12.18165715449161
1183,-4.657565508479637,b3046,yqiG,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
1184,-4.657565508479637,b3047,yqiH,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
1185,-4.657565508479637,b3048,yqiI,-4.657565508479637,-4.686725589430561,-13.631865670746501,-9.914163616860627,-7.966114185749493,-9.075441075174941
1186,-4.230724410852615,b4447,sibD,-4.230724410852615,-5.211982914279944,-7.684365114701329,-10.442204855680707,-5.807787551995562,-11.359875466222201
1187,-5.211982914279944,b4611,sibE,-5.531754120317817,-5.211982914279944,-7.449525523623928,-10.442204855680707,-6.788616805007289,-12.879701219966615
1188,-4.9637880255283555,b3056,cca,-7.523391528866284,-9.857209584468713,-8.76040172570107,-4.9637880255283555,-8.076471093313925,-10.07101108736247
1189,-5.270173852734082,b3057,bacA,-6.101679440488354,-5.270173852734082,-6.5997505750243635,-5.40087805874066,-8.631090489342741,-10.47057201809533
1190,-3.4426963009039477,b3060,ttdR,-3.6408955485988694,-3.4426963009039477,-11.927922407525363,-11.968366173615337,-5.200040144530905,-12.822590484583161
1191,-6.442766976056537,b3061,ttdA,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
1192,-6.442766976056537,b3062,ttdB,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
1193,-6.442766976056537,b3063,ttdT,-8.656225214456773,-6.442766976056537,-11.391160252501635,-12.553159977824471,-9.170511736459217,-12.776208219482271
1194,-2.4914052356230356,b3069,ileX,-2.4914052356230356,-8.065450115240658,-7.758519063491512,-11.80304922984579,-4.954917686497921,-9.494097648037469
1195,-4.060455087151848,b3070,yqjH,-4.060455087151848,-8.19898150786518,-8.01542947727654,-5.668134698066843,-6.793197171360869,-11.088043446750778
1196,-4.657565508479637,b3071,yqjI,-4.657565508479637,-9.451744476360549,-13.631865670746501,-10.634339469808491,-9.347135272138535,-8.165622857806405
1197,-3.705594798988362,b3072,aer,-3.705594798988362,-8.450295936146087,-3.985151668205334,-11.678404047605808,-8.499837411751331,-6.003618740851144
1198,-1.8332583884698475,b3073,patA,-6.479392467577282,-1.8332583884698475,-7.00382176359419,-12.68834487725976,-5.6636872080218055,-11.881105409136257
1199,-3.929720781493805,b3075,ebgR,-3.929720781493805,-6.310595202948054,-7.243051452660024,-13.91584307678587,-4.45163028529591,-12.506359223542669
1200,-2.7050973577731687,b3076,ebgA,-8.656225214456773,-2.7050973577731687,-8.724016277006067,-12.160474596362704,-5.4852101036931655,-11.21299024766206
1201,-2.7050973577731687,b3077,ebgC,-8.656225214456773,-2.7050973577731687,-8.724016277006067,-12.160474596362704,-5.4852101036931655,-11.21299024766206
1202,-4.05620154654448,b3081,fadH,-4.05620154654448,-9.451744476360549,-11.198407582794543,-11.454246603813328,-5.220000887093444,-10.722367331213585
1203,-4.060455087151848,b3082,higA,-4.060455087151848,-7.258643616208191,-10.336028804742172,-4.947958845118978,-6.793197171360869,-9.030170351528389
1204,-4.060455087151848,b3083,higB,-4.060455087151848,-7.258643616208191,-10.336028804742172,-4.947958845118978,-6.793197171360869,-9.030170351528389
1205,-4.696752743328896,b3087,ygjR,-5.079211094469638,-6.119539966185346,-5.645447997872926,-12.46470236877171,-4.696752743328896,-11.701880788852836
1206,-3.2902888010427516,b3089,sstT,-3.2902888010427516,-6.630365589951335,-7.523699753852878,-8.370531173861824,-4.352742284143702,-11.703977529208386
1207,-3.7120292346875323,b3094,exuR,-6.101679440488354,-3.7120292346875323,-9.437279851546148,-7.529003035284641,-8.110372644989608,-11.736602756524459
1208,-4.72860434691352,b4471,tdcG,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1209,-4.72860434691352,b3113,tdcF,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1210,-4.72860434691352,b3114,tdcE,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1211,-4.72860434691352,b3115,tdcD,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1212,-4.72860434691352,b3116,tdcC,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1213,-4.72860434691352,b3117,tdcB,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1214,-4.72860434691352,b3118,tdcA,-4.72860434691352,-5.020927677517236,-6.85847063771878,-11.968366173615337,-7.976589267986784,-10.803580682088246
1215,-2.4069769357061777,b3124,garK,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
1216,-2.4069769357061777,b3125,garR,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
1217,-2.4069769357061777,b3126,garL,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
1218,-2.4069769357061777,b3127,garP,-5.065323263067332,-7.99831081240303,-2.4069769357061777,-10.466728846799382,-5.813877486632967,-9.076093500191252
1219,-2.4914052356230356,b3129,prlF,-2.4914052356230356,-5.6920959513584055,-11.325907893273817,-11.766208980233081,-4.954917686497921,-7.038967342864277
1220,-2.4914052356230356,b3130,yhaV,-2.4914052356230356,-5.6920959513584055,-11.325907893273817,-11.766208980233081,-4.954917686497921,-7.038967342864277
1221,-6.3739012158904504,b3131,agaR,-6.3739012158904504,-6.59399794578046,-7.386950998340295,-15.814646502142512,-9.681948604531929,-8.509898741157787
1222,-5.270173852734082,b3132,kbaZ,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
1223,-5.270173852734082,b3133,agaV,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
1224,-5.270173852734082,b3134,agaW,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
1225,-5.270173852734082,b3135,agaA,-6.2266153600084495,-5.270173852734082,-6.5997505750243635,-9.519871809350587,-12.965745530405917,-10.008731721316527
1226,-6.617799072694819,b3136,agaS,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1227,-6.617799072694819,b3137,kbaY,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1228,-6.617799072694819,b3138,agaB,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1229,-6.617799072694819,b3139,agaC,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1230,-6.617799072694819,b3140,agaD,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1231,-6.617799072694819,b3141,agaI,-7.332212037172803,-8.353132187692438,-10.281344948141806,-10.072437039289344,-6.617799072694819,-10.827409286521066
1232,-5.2665770349355885,b3152,yraR,-5.370428552204,-6.899698523734919,-5.2665770349355885,-5.955736967918975,-6.573347310123985,-10.267543779518297
1233,-3.5209739979248234,b3162,deaD,-6.393371945881928,-3.5209739979248234,-10.970102072876534,-11.912658086353037,-9.235544206730072,-11.204922073012547
1234,-3.5209739979248234,b4685,yrbN,-6.393371945881928,-3.5209739979248234,-10.970102072876534,-11.912658086353037,-9.235544206730072,-11.204922073012547
1235,-5.165462898645051,b3172,argG,-5.962854551762977,-5.165462898645051,-15.223759273529692,-10.466728846799382,-8.856512355690063,-6.224058937249962
1236,-4.207740943033848,b3180,yhbY,-4.207740943033848,-8.152461492230287,-7.365808561766484,-11.938054462088614,-8.136931918061961,-9.494397723058476
1237,-3.619574277293009,b3183,obgE,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-7.502625237524952,-10.816188307466444
1238,-3.619574277293009,b3184,yhbE,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-7.502625237524952,-10.816188307466444
1239,-3.815418412907005,b3188,sfsB,-3.815418412907005,-6.342683517499555,-11.199846001412313,-16.960784645772637,-6.977410876306861,-11.583649616440775
1240,-4.265196315990108,b3189,murA,-4.265196315990108,-5.558564558733883,-7.853596712193754,-7.633456387769481,-7.133863053122398,-12.967295177805811
1241,-6.64826094599845,b3206,npr,-6.64826094599845,-6.7701275323264944,-8.221234501428476,-12.800153676258816,-9.83734160870179,-10.334986761266372
1242,-5.211702084278748,b3207,yrbL,-5.864206828487048,-8.353132187692438,-7.535375512177303,-11.010625457409255,-5.211702084278748,-9.977016754934285
1243,-2.7050973577731687,b4450,arcZ,-5.209945400127681,-2.7050973577731687,-8.621048618474214,-5.914511411774023,-6.046679460277912,-12.331603203036835
1244,-3.2042682793473984,b3210,arcB,-3.2042682793473984,-7.017481559391303,-9.805252837477726,-11.766208980233081,-6.932959113736026,-12.47379776357391
1245,-5.570928006753215,b3212,gltB,-8.551115910828045,-5.570928006753215,-7.959936520627796,-12.32779433332062,-9.03008308294529,-5.658366816577886
1246,-5.570928006753215,b3213,gltD,-8.551115910828045,-5.570928006753215,-7.959936520627796,-12.32779433332062,-9.03008308294529,-5.658366816577886
1247,-5.570928006753215,b3214,gltF,-8.551115910828045,-5.570928006753215,-7.959936520627796,-12.32779433332062,-9.03008308294529,-5.658366816577886
1248,-6.101679440488354,b3221,yhcH,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
1249,-6.101679440488354,b3222,nanK,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
1250,-6.101679440488354,b3223,nanE,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
1251,-6.101679440488354,b3224,nanT,-6.101679440488354,-7.017481559391303,-7.425706703347554,-11.333635397137353,-8.284567916868028,-8.750556453726118
1252,-3.705594798988362,b3228,sspB,-3.705594798988362,-6.442766976056537,-7.412952096964416,-11.22918204465251,-6.553927262696018,-7.535533813213596
1253,-3.705594798988362,b3229,sspA,-3.705594798988362,-6.442766976056537,-7.412952096964416,-11.22918204465251,-6.553927262696018,-7.535533813213596
1254,-4.87778082619327,b3230,rpsI,-11.38431899431716,-4.87778082619327,-5.330770827543461,-9.36790696477244,-9.496667006109499,-11.376193793619917
1255,-4.87778082619327,b3231,rplM,-11.38431899431716,-4.87778082619327,-5.330770827543461,-9.36790696477244,-9.496667006109499,-11.376193793619917
1256,-5.918792734785952,b3233,yhcB,-9.284984720884937,-7.4496988529709,-7.005417128283198,-5.918792734785952,-9.931985077367344,-10.580767763939553
1257,-4.536265187642251,b3240,aaeB,-6.2266153600084495,-7.8687398209946045,-7.008211861582622,-4.536265187642251,-7.424605571727286,-13.410377149485281
1258,-4.536265187642251,b3241,aaeA,-6.2266153600084495,-7.8687398209946045,-7.008211861582622,-4.536265187642251,-7.424605571727286,-13.410377149485281
1259,-4.536265187642251,b3242,aaeX,-6.2266153600084495,-7.8687398209946045,-7.008211861582622,-4.536265187642251,-7.424605571727286,-13.410377149485281
1260,-3.2042682793473984,b3243,aaeR,-3.2042682793473984,-9.164062403908767,-7.902570716790214,-5.411840357309102,-4.208399975414964,-11.515077001316387
1261,-3.929720781493805,b3257,yhdT,-3.929720781493805,-4.392812967228144,-6.011638310736096,-12.147146259947172,-6.632854521285689,-12.254169393913532
1262,-3.929720781493805,b3258,panF,-3.929720781493805,-4.392812967228144,-6.011638310736096,-12.147146259947172,-6.632854521285689,-12.254169393913532
1263,-3.929720781493805,b3259,prmA,-3.929720781493805,-4.392812967228144,-6.011638310736096,-12.147146259947172,-6.632854521285689,-12.254169393913532
1264,-3.619574277293009,b3260,dusB,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-9.915984736020903,-10.816188307466444
1265,-3.619574277293009,b3261,fis,-3.619574277293009,-4.263241975819718,-10.751133892972804,-16.226340159619237,-9.915984736020903,-10.816188307466444
1266,-4.207740943033848,b3265,acrE,-4.207740943033848,-8.152461492230287,-8.165170701140383,-10.634339469808491,-8.136931918061961,-10.452934392429668
1267,-4.207740943033848,b3266,acrF,-4.207740943033848,-8.152461492230287,-8.165170701140383,-10.634339469808491,-8.136931918061961,-10.452934392429668
1268,-2.5140421210104593,b3268,yhdW,-6.438151677109567,-2.5140421210104593,-11.325907893273817,-10.517965697084723,-7.382665922445972,-7.038967342864277
1269,-2.5140421210104593,b3269,yhdX,-6.438151677109567,-2.5140421210104593,-11.325907893273817,-10.517965697084723,-7.382665922445972,-7.038967342864277
1270,-2.5140421210104593,b3270,yhdY,-6.438151677109567,-2.5140421210104593,-11.325907893273817,-10.517965697084723,-7.382665922445972,-7.038967342864277
1271,-2.5140421210104593,b3271,yhdZ,-6.438151677109567,-2.5140421210104593,-11.325907893273817,-10.517965697084723,-7.382665922445972,-7.038967342864277
1272,-1.8332583884698475,b4473,smf,-7.231483535923934,-1.8332583884698475,-8.010503358940484,-6.229720051154381,-6.675288119700285,-9.285429237274942
1273,-4.207740943033848,b3287,def,-4.207740943033848,-6.296163501864662,-11.42096526053729,-10.310145133667639,-5.955707682072185,-11.751001889091835
1274,-4.207740943033848,b3288,fmt,-4.207740943033848,-6.296163501864662,-11.42096526053729,-10.310145133667639,-5.955707682072185,-11.751001889091835
1275,-5.006624508453564,b3291,mscL,-5.006624508453564,-6.251711739293828,-8.946361759143644,-10.341686454746732,-6.345172448833908,-12.083167495514754
1276,-4.72860434691352,b4550,arfA,-4.72860434691352,-5.7221589764771394,-10.693474727995705,-8.503511408239138,-4.841095052057634,-10.398446207145598
1277,-3.793271296826068,b3292,zntR,-7.376105672984282,-7.864779419778507,-3.793271296826068,-10.486424376005631,-8.240774144605203,-11.466681353657835
1278,-3.793271296826068,b3293,yhdN,-7.376105672984282,-7.864779419778507,-3.793271296826068,-10.486424376005631,-8.240774144605203,-11.466681353657835
1279,-2.4914052356230356,b3299,rpmJ,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1280,-2.4914052356230356,b3300,secY,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1281,-2.4914052356230356,b3301,rplO,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1282,-2.4914052356230356,b3302,rpmD,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1283,-2.4914052356230356,b3303,rpsE,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1284,-2.4914052356230356,b3304,rplR,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1285,-2.4914052356230356,b3305,rplF,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1286,-2.4914052356230356,b3306,rpsH,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1287,-2.4914052356230356,b3307,rpsN,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1288,-2.4914052356230356,b3308,rplE,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1289,-2.4914052356230356,b3309,rplX,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1290,-2.4914052356230356,b3310,rplN,-2.4914052356230356,-5.000840918950498,-8.221411711966816,-10.869753884947228,-4.954917686497921,-10.549996105272799
1291,-2.4914052356230356,b3311,rpsQ,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1292,-2.4914052356230356,b3312,rpmC,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1293,-2.4914052356230356,b3313,rplP,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1294,-2.4914052356230356,b3314,rpsC,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1295,-2.4914052356230356,b3315,rplV,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1296,-2.4914052356230356,b3316,rpsS,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1297,-2.4914052356230356,b3317,rplB,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1298,-2.4914052356230356,b3318,rplW,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1299,-2.4914052356230356,b3319,rplD,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1300,-2.4914052356230356,b3320,rplC,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1301,-2.4914052356230356,b3321,rpsJ,-2.4914052356230356,-4.686725589430561,-8.82029986728214,-10.704436941177681,-6.144501753371757,-14.21903721716707
1302,-5.680508902157565,b3338,chiA,-5.680508902157565,-6.630365589951335,-9.020773851340714,-15.814646502142512,-10.392996995421116,-10.632436612173553
1303,-2.9067112335686462,b3341,rpsG,-2.9067112335686462,-8.959053306848018,-5.4171424879549175,-17.492365921993017,-4.974878429060459,-9.682229303761567
1304,-2.9067112335686462,b3342,rpsL,-2.9067112335686462,-8.959053306848018,-5.4171424879549175,-17.492365921993017,-4.974878429060459,-9.682229303761567
1305,-5.173903495328467,b3355,prkB,-5.173903495328467,-8.803049058371437,-9.382598525918562,-12.800153676258816,-6.48097398999297,-6.70633537242724
1306,-4.686725589430561,b3356,yhfA,-5.77679079456266,-4.686725589430561,-9.165866833809234,-11.836306451602272,-9.73494113467244,-12.549751441618469
1307,-1.6422031517071383,b3359,argD,-4.353758592323231,-1.6422031517071383,-6.828880314097857,-7.914154791517729,-6.867501897081382,-10.662935092361753
1308,-3.2902888010427516,b3361,fic,-3.2902888010427516,-4.392812967228144,-6.89289298515704,-13.16552549320376,-4.352742284143702,-6.770873893564811
1309,-3.2902888010427516,b3362,yhfG,-3.2902888010427516,-4.392812967228144,-6.89289298515704,-13.16552549320376,-4.352742284143702,-6.770873893564811
1310,-2.9067112335686462,b3364,tsgA,-2.9067112335686462,-8.959053306848018,-6.779906351664613,-17.492365921993017,-4.974878429060459,-9.682229303761567
1311,-5.589209493274078,b3365,nirB,-5.589209493274078,-8.343197800589719,-9.052900481755575,-20.79825312385085,-7.49257490167145,-11.303106750600302
1312,-5.589209493274078,b3366,nirD,-5.589209493274078,-8.343197800589719,-9.052900481755575,-20.79825312385085,-7.49257490167145,-11.303106750600302
1313,-5.589209493274078,b3367,nirC,-5.589209493274078,-8.343197800589719,-9.052900481755575,-20.79825312385085,-7.49257490167145,-11.303106750600302
1314,-6.140782348242718,b3392,hofP,-7.231483535923934,-8.450295936146087,-6.140782348242718,-11.140670970919894,-7.635489919010704,-9.288568095155894
1315,-6.140782348242718,b3393,hofO,-7.231483535923934,-8.450295936146087,-6.140782348242718,-11.140670970919894,-7.635489919010704,-9.288568095155894
1316,-6.140782348242718,b3394,hofN,-7.231483535923934,-8.450295936146087,-6.140782348242718,-11.140670970919894,-7.635489919010704,-9.288568095155894
1317,-6.140782348242718,b3395,hofM,-7.231483535923934,-8.450295936146087,-6.140782348242718,-11.140670970919894,-7.635489919010704,-9.288568095155894
1318,-3.2516410641412383,b3396,mrcA,-3.2902888010427516,-3.2516410641412383,-7.41898608105382,-12.198200934563129,-4.352742284143702,-10.067972589389562
1319,-5.2159333021168335,b3400,hslR,-7.653129121913936,-6.251711739293828,-5.2159333021168335,-12.915910464255418,-7.521667284570416,-12.871332970296097
1320,-5.2159333021168335,b3401,hslO,-7.653129121913936,-6.251711739293828,-5.2159333021168335,-12.915910464255418,-7.521667284570416,-12.871332970296097
1321,-4.454297212582428,b3403,pck,-4.604369469341514,-4.454297212582428,-11.916885484478543,-11.011169479480463,-6.602334846997237,-7.4337593083417355
1322,-4.060455087151848,b3408,feoA,-4.060455087151848,-6.899698523734919,-9.291928725670738,-5.668134698066843,-6.793197171360869,-10.055318903621004
1323,-4.060455087151848,b3409,feoB,-4.060455087151848,-6.899698523734919,-9.291928725670738,-5.668134698066843,-6.793197171360869,-10.055318903621004
1324,-4.060455087151848,b3410,feoC,-4.060455087151848,-6.899698523734919,-9.291928725670738,-5.668134698066843,-6.793197171360869,-10.055318903621004
1325,-4.192375322295152,b3412,bioH,-11.720791230938374,-5.020927677517236,-8.500100822913275,-4.192375322295152,-8.041621738257637,-11.441613264740893
1326,-5.0113122188177925,b3413,gntX,-8.00720152863838,-5.0113122188177925,-6.140782348242718,-10.123673889574683,-8.199066108162222,-10.503590735668414
1327,-4.164014358430589,b3417,malP,-6.279512826432659,-4.164014358430589,-9.314195799034161,-5.131107762486271,-8.404527231947005,-10.016316745817734
1328,-6.101679440488354,b3418,malT,-6.101679440488354,-7.331596888911239,-7.523699753852878,-7.51497327217523,-7.0949838499941915,-8.044839069710783
